ellie,participant,instance
IntroV4Confirmation (hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential are you ok with this),<sync> yes,IntroV4Confirmation (hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential are you ok with this) [SEP] <sync> yes
okay_confirm (okay) how_doingV (so how are you doing today),okay,okay_confirm (okay) how_doingV (so how are you doing today) [SEP] okay
thats_good (that's good) where_originally (where are you from originally),originally from texas,thats_good (that's good) where_originally (where are you from originally) [SEP] originally from texas
really (really) when_LA (when did you move to l_a),oh few weeks ago,really (really) when_LA (when did you move to l_a) [SEP] oh few weeks ago
compares_LA (how does it compare to l_a),uh well i've been living in um palm springs actually so uh l_a there's a lot more to do and uh weather's a lot better,compares_LA (how does it compare to l_a) [SEP] uh well i've been living in um palm springs actually so uh l_a there's a lot more to do and uh weather's a lot better
why_LA (why did you move to l_a),uh for work,why_LA (why did you move to l_a) [SEP] uh for work
happy_didthat (are you happy you did that),yes,happy_didthat (are you happy you did that) [SEP] yes
thats_good (that's good) like_about_LA (what are some things you really like about l_a),uh the weather the beach a lot of activities things to do,thats_good (that's good) like_about_LA (what are some things you really like about l_a) [SEP] uh the weather the beach a lot of activities things to do
dont_like_LA (what are some things you don't really like about l_a),mm traffic and the uh rental is higher <high> a lot higher here,dont_like_LA (what are some things you don't really like about l_a) [SEP] mm traffic and the uh rental is higher <high> a lot higher here
yeah3 (yeah) see_mean (i see what you mean) adapted_LA (how easy was it for you to get used to living in l_a),uh at at first it was a little difficult but then i adapted,yeah3 (yeah) see_mean (i see what you mean) adapted_LA (how easy was it for you to get used to living in l_a) [SEP] uh at at first it was a little difficult but then i adapted
travel_shoes (i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot),uh just in the united states,travel_shoes (i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot) [SEP] uh just in the united states
travel_changed (what do you enjoy about traveling),uh new experiences uh learn a lot of things,travel_changed (what do you enjoy about traveling) [SEP] uh new experiences uh learn a lot of things
travel_trips (i'd love to hear about one of your trips),uh yeah one time i went uh yosemite and up through san francisco uh i really enjoy the beautiful scenery,travel_trips (i'd love to hear about one of your trips) [SEP] uh yeah one time i went uh yosemite and up through san francisco uh i really enjoy the beautiful scenery
memorableB (what's one of your most memorable experiences),uh probably when i uh last year i i uh met a girlfriend up in uh san francisco and drove down highway one and uh saw a lot of uh sights hearst castle things like that,memorableB (what's one of your most memorable experiences) [SEP] uh probably when i uh last year i i uh met a girlfriend up in uh san francisco and drove down highway one and uh saw a lot of uh sights hearst castle things like that
awesome (awesome) study (what did you study at school),uh computer science,awesome (awesome) study (what did you study at school) [SEP] uh computer science
hard_decision (how did you decide to do that),uh well i went to school back in the eighties and uh computers were uh kind of a new new up and coming thing so decided to to do that,hard_decision (how did you decide to do that) [SEP] uh well i went to school back in the eighties and uh computers were uh kind of a new new up and coming thing so decided to to do that
still_working_on_X (are you still working in that),little bit not too much,still_working_on_X (are you still working in that) [SEP] little bit not too much
dream_job (what's your dream job),uh probably um i think to have like a little uh little magazine,dream_job (what's your dream job) [SEP] uh probably um i think to have like a little uh little magazine
like_what (like what),uh well i've started already started it it's like a small uh local magazine that has uh coupons and uh going to expand it to different uh parts of california,like_what (like what) [SEP] uh well i've started already started it it's like a small uh local magazine that has uh coupons and uh going to expand it to different uh parts of california
cool3 (cool) shyoutgoing (do you consider yourself more shy or outgoing),probably shy,cool3 (cool) shyoutgoing (do you consider yourself more shy or outgoing) [SEP] probably shy
why2 (why),um mm well let's see not uh i guess not as outgoing as many of my friends,why2 (why) [SEP] um mm well let's see not uh i guess not as outgoing as many of my friends
okay_confirm (okay) relax_fishtank (sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax),um actually i uh go dancing i like dancing it's relaxing to me,okay_confirm (okay) relax_fishtank (sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax) [SEP] um actually i uh go dancing i like dancing it's relaxing to me
nice (nice) bouts_symptoms (when was the last time that happened),uh uh uh i do latin dancing so i do it several times a week so last weekend i went,nice (nice) bouts_symptoms (when was the last time that happened) [SEP] uh uh uh i do latin dancing so i do it several times a week so last weekend i went
thats_great (that's great) control_temper (how are you at controlling your temper),very good,thats_great (that's great) control_temper (how are you at controlling your temper) [SEP] very good
last_argument (when was the last time you argued with someone and what was it about),um i i think i argued with someone a couple of weeks back it was about a religion religious issue,last_argument (when was the last time you argued with someone and what was it about) [SEP] um i i think i argued with someone a couple of weeks back it was about a religion religious issue
describe_felt (how did you feel in that moment),um felt okay,describe_felt (how did you feel in that moment) [SEP] um felt okay
okay_confirm (okay) situation_handled (tell me about a situation that you wish you had handled differently),mm um see can't think of one right now <laughter> let's see maybe uh when i was doing one of my real estate sales,okay_confirm (okay) situation_handled (tell me about a situation that you wish you had handled differently) [SEP] mm um see can't think of one right now <laughter> let's see maybe uh when i was doing one of my real estate sales
tell_about_that (can you tell me about that),um i was um sometimes the clients are pretty uh pretty difficult and i think i should've been like a little more uh assertive with them,tell_about_that (can you tell me about that) [SEP] um i was um sometimes the clients are pretty uh pretty difficult and i think i should've been like a little more uh assertive with them
see_mean (i see what you mean) hard_decisionB (tell me about the hardest decision you've ever had to make),mm probably uh moving to california,see_mean (i see what you mean) hard_decisionB (tell me about the hardest decision you've ever had to make) [SEP] mm probably uh moving to california
more (tell me more about that),well i was uh leaving my friends and family in texas and um just pretty much starting a new life out in california out here,more (tell me more about that) [SEP] well i was uh leaving my friends and family in texas and um just pretty much starting a new life out in california out here
difficult (how hard is that),uh well it was it was pretty difficult but you know i got adjusted,difficult (how hard is that) [SEP] uh well it was it was pretty difficult but you know i got adjusted
family_relationship (tell me about your relationship with your family),well um i have only an aunt and a few cousins left so uh it's it's not too much a relationship i have a a a great a uh an aunt that's the sister of my mom and uh you know i send her texts periodically but uh most of the time i really don't have  much uh contact with family,family_relationship (tell me about your relationship with your family) [SEP] well um i have only an aunt and a few cousins left so uh it's it's not too much a relationship i have a a a great a uh an aunt that's the sister of my mom and uh you know i send her texts periodically but uh most of the time i really don't have  much uh contact with family
mm (mm) influence_positive (who's someone that's been a positive influence in your life),um probably parents both of them were very supportive,mm (mm) influence_positive (who's someone that's been a positive influence in your life) [SEP] um probably parents both of them were very supportive
memory_erase (tell me about an event or something that you wish you could erase from your memory),mm probably when the parents were sick and passed away,memory_erase (tell me about an event or something that you wish you could erase from your memory) [SEP] mm probably when the parents were sick and passed away
sorry_hear (i'm sorry to hear that) uncomfortable_talkV (is it uncomfortable for you to talk about this),no,sorry_hear (i'm sorry to hear that) uncomfortable_talkV (is it uncomfortable for you to talk about this) [SEP] no
tell_about_that (can you tell me about that),uh well i both parents were um uh got sick and uh got dementia and uh it's you know one parent didn't remember who i was so it was uh that part was pretty difficult,tell_about_that (can you tell me about that) [SEP] uh well i both parents were um uh got sick and uh got dementia and uh it's you know one parent didn't remember who i was so it was uh that part was pretty difficult
Ellie17Dec2012_06 (wow) symptoms_cope (how do you cope with them),well they they passed away so it's just uh it's been about ten years so it's uh just um it's just memories now,Ellie17Dec2012_06 (wow) symptoms_cope (how do you cope with them) [SEP] well they they passed away so it's just uh it's been about ten years so it's uh just um it's just memories now
downer (okay) easy_sleep (how easy is it for you to get a good night's sleep),mm not too easy,downer (okay) easy_sleep (how easy is it for you to get a good night's sleep) [SEP] mm not too easy
why2 (why),uh it's just tossing and turning i think all night and uh probably thinking thinking too much about things,why2 (why) [SEP] uh it's just tossing and turning i think all night and uh probably thinking thinking too much about things
like_what (like what),uh probably like the future things like the economy and uh my work things like that,like_what (like what) [SEP] uh probably like the future things like the economy and uh my work things like that
okay_confirm (okay) sleep_affects (what are you like when you don't sleep well),uh tired,okay_confirm (okay) sleep_affects (what are you like when you don't sleep well) [SEP] uh tired
feel_lately (how have you been feeling lately),tired <laughter>,feel_lately (how have you been feeling lately) [SEP] tired <laughter>
behavior_changes (have you noticed any changes in your behavior or thoughts lately),mm just uh not as positive,behavior_changes (have you noticed any changes in your behavior or thoughts lately) [SEP] mm just uh not as positive
ptsd_diagnosed (have you ever been diagnosed with p_t_s_d),no,ptsd_diagnosed (have you ever been diagnosed with p_t_s_d) [SEP] no
depression_diagnosed (have you been diagnosed with depression),no,depression_diagnosed (have you been diagnosed with depression) [SEP] no
